balance,value,gas,gasUsed,gasPrice,gasPrice
2035965528083008020, 500000000000000000, 181330, 127626, 85078819827, 85078819827
400783421011021117, 193424793197526229, 207033, 148536, 85078819827, 85078819827
17406544800422085, 1000000000000000000, 160382, 110442, 84578819827, 84578819827
53508621064310310, 279000000000000000, 180762, 124253, 84578819827, 84578819827
554602552749000, 21852637969935517139, 203324, 138609, 73315983021, 73315983021
34910413318235768, 144781045007041887, 200265, 142896, 85856814615, 85856814615
958622550545912, 30000000000000000, 159733, 109909, 85856814615, 85856814615
23365095379774456, 180000000000000000, 160346, 110412, 96397691241, 96397691241
74511935466446810, 76000000000000000, 181266, 127505, 88733858409, 88733858409
10476740980581587, 70000000000000000, 183100, 129067, 91598284702, 91598284702
443883955282979156, 1000000000000000000, 160986, 110937, 96918411314, 96918411314
3513328742610851344, 1000000000000000000, 185196, 130810, 84953941530, 84953941530
15002228881490748, 100000000000000000, 194576, 138485, 84953941530, 84953941530
18394598501380460, 148448016859049439, 185936, 131394, 84953941530, 84953941530
4842416718306152, 200000000000000000, 184912, 130564, 78863570982, 78863570982
19515093911153500, 150000000000000000, 190563, 135200, 78664836807, 78664836807
77783278681684441, 80230610183612440, 255864, 147562, 77635939198, 77635939198
1121699156848849253, 500000000000000000, 287409, 196845, 71273557579, 71273557579
177351917310276633, 216600000000000000, 190050, 134779, 80400263740, 80400263740
10966936477636041, 8114038562543489, 284630, 213200, 80400263740, 80400263740
4976641180237592, 380000000000000000, 170512, 118751, 87890290114, 87890290114
13137264002022946, 8000000000000000, 173065, 120846, 74875750568, 74875750568
229178470921556575, 1000000000000000000, 299452, 206760, 74375750568, 74375750568
2314906466109535705, 10000000000000000, 176469, 123638, 74375750568, 74375750568
15511478672518424203, 5000000000000000000, 214054, 140962, 91041534730, 91041534730
4985234700000000, 200000000000000000, 191341, 135837, 86900000000, 86900000000
178579517311960706, 20388856659974757967, 202990, 145167, 86223085812, 86223085812
973568327019425485, 1000000000000000000, 299452, 206760, 85723085812, 85723085812
1063545674970582659, 1100000000000000000, 189736, 134497, 95097239547, 95097239547
1603316425851595803, 500000000000000000, 181281, 127586, 95097239547, 95097239547
38310748266215238, 500000000000000000, 181935, 128122, 95097239547, 95097239547
15826426281843186, 70000000000000000, 183547, 129444, 112896676956, 112896676956
757786055718259032, 21801831305954516, 182401, 128009, 84370556224, 84370556224
109831079456471310, 54191689044343629, 178798, 125007, 84370556224, 84370556224
107754170133480187, 195000000000000000, 179168, 134511, 94720008098, 94720008098
163854789223750246, 2354822641485090590, 200128, 142782, 94720008098, 94720008098
4856685240965973, 160000000000000000, 187094, 134853, 104056963501, 104056963501
15037646878362998659, 1000000000000000000, 182030, 128200, 103740205716, 103740205716
2432172866144848, 504723817954109428, 224448, 163048, 89595111227, 89595111227
5470089950462964, 53933784175837507, 190813, 142623, 89505111227, 89505111227
21795521708101742, 214314078593751825, 207861, 149226, 84266930200, 84266930200
452282662248348977, 200000000000000000, 187345, 132560, 84708656401, 84708656401
401186732792667331, 80000000000000000, 181863, 128063, 102591983087, 102591983087
4345592700363295, 48011364000000000, 161017, 107103, 80300000000, 80300000000
23949958063756515, 200000000000000000, 182581, 134529, 79937779526, 79937779526
1002009977622192868, 4000000000000000000, 169935, 118278, 150000000000, 150000000000
4856685240965973, 160000000000000000, 165736, 117723, 103740205716, 103740205716
11839255437997383, 34418072766298016, 181899, 128093, 77470271277, 77470271277
313517326680815530, 2000000000000000000, 197770, 141102, 77000000000, 77000000000
17406544800422085, 2000000000000000000, 160416, 105636, 85987139867, 85987139867
14559600217910291, 343000000000000000, 182431, 128518, 86397870041, 86397870041
438249929112700424, 100000000000000000, 182833, 128858, 86397870041, 86397870041
22565030803379177, 410562794968954600, 193974, 137653, 86397870041, 86397870041
87093886882748634, 80000000000000000, 161017, 110973, 86397870041, 86397870041
131929826014133426, 108691535481564452, 200413, 143019, 86397870041, 86397870041
20861846204517436, 57221767976428649, 191301, 135426, 86223270041, 86223270041
114091041859800940, 1018694696534450122, 200317, 142939, 86059019475, 86059019475
7001747491872814, 28000000000000000, 181108, 127444, 86910443223, 86910443223
357663278238000, 110000000000000000, 218454, 158055, 86860443223, 86860443223
32931693489891514, 10000000000000000, 182637, 128698, 93500000000, 93500000000
92267792015946618, 132000000000000000, 177104, 128035, 74828222130, 74828222130
2889943626484179, 50000000000000000, 198554, 141758, 74828222130, 74828222130
2309725228324490, 1783882571650080, 192264, 136228, 68759389183, 68759389183
129048963255530491, 650000000000000000, 182725, 128760, 70930397069, 70930397069
22756945655094714, 128000000000000000, 177973, 125888, 65461884684, 65461884684
83316829067376597, 90000000000000000, 161022, 136584, 82500000000, 82500000000
111266734730583854, 94115531997770797, 179215, 125354, 78993558270, 78993558270
3065274283669799086, 2000000000000000000, 184263, 130032, 122478177042, 122478177042
34700894155032096, 20000000000000000, 157293, 107897, 76192884729, 76192884729
271304909430019492027, 218567900623263800, 183735, 129121, 76192884729, 76192884729
425613340975551577, 50000000000000000, 303331, 209903, 82423317505, 82423317505
40849105344083783, 450000000000000000, 187395, 132590, 82423317505, 82423317505
44397579327487648787, 113608034683818823, 192826, 136697, 84915466818, 84915466818
511519423779000, 31438787446280185, 181293, 127596, 78254261621, 78254261621
1682857527744066244, 339530837973632827, 205542, 147293, 78254261621, 78254261621
514373513661583720, 10000000000000000000, 254234, 187430, 86137774536, 86137774536
9659824288673552045, 2000000000000000000, 168622, 117201, 102694583792, 102694583792
15229821494528422, 100739855703350688, 159436, 109667, 86137774536, 86137774536
9318896501418356, 85000000000000000, 279739, 205551, 84128332164, 84128332164
8054652377532065625, 3000000000000000000, 188283, 133329, 88550000000, 88550000000
10049874919203917, 65000000000000000, 168001, 116681, 77515790697, 77515790697
12402075301843009, 20000000000000000, 177140, 128065, 84717369766, 84717369766
15454834148832794, 19143089009301850, 200150, 138920, 82965454253, 82965454253
296024658006232006, 1500000000000000000, 187340, 132556, 82965454253, 82965454253
15791133109339612, 200000000000000000, 165423, 114567, 82965454253, 82965454253
17395250213552633, 40000000000000000, 179137, 125825, 82965454253, 82965454253
136467750020784, 1400000000000000000, 183783, 129638, 88364785201, 88364785201
0, 21500000000000000, 180080, 126600, 90200000000, 90200000000
233890765115953113639, 800000000000000000, 169443, 117874, 80070536306, 80070536306
39627559719352363, 300000000000000000, 181828, 128037, 80070536306, 80070536306
182087709929027061, 450000000000000000, 181682, 127914, 90200000000, 90200000000
93841705979663728, 40000000000000000, 182120, 128273, 87476804326, 87476804326
347283831390225784, 200997393727354632, 199191, 141981, 87476804326, 87476804326
726707941019818972, 100000000000000000, 160749, 110742, 87476804326, 87476804326
4660867698695731, 700000000000000000, 189708, 134529, 92001204366, 92001204366
7068911469598393, 45000000000000000, 182032, 128202, 92001204366, 92001204366
0, 1719213720253648458, 178454, 124720, 120674484758, 120674484758
514373513661583720, 10000000000000000000, 255382, 212043, 88398477088, 88398477088
157917852935588233, 767255638781986283, 200077, 142739, 88398477088, 88398477088
722932153784359635, 700000000000000000, 161029, 110973, 88398477088, 88398477088
340400643279343154, 250000000000000000, 182480, 128558, 78582893608, 78582893608
25653471471098491, 131196356362747082, 181310, 127610, 80508989039, 80508989039
43661010229428947, 123000000000000000, 179182, 133493, 80508989039, 80508989039
5857735076440680, 39000000000000000, 180682, 127095, 80508989039, 80508989039
385383764126956220, 654463534608054420, 192577, 136489, 80508989039, 80508989039
14340110547557336, 45234200206930401, 197864, 140895, 80418989039, 80418989039
514373513661583720, 10000000000000000000, 255342, 188338, 82291303553, 82291303553
41181674709598150, 100000000000000000, 187408, 132611, 82291303553, 82291303553
49423353789984762, 700000000000000000, 182214, 128350, 82291303553, 82291303553
254522917886583406, 100000000000000000, 187042, 132312, 82291303553, 82291303553
726707941019818972, 109000000000000000, 190730, 135336, 82291303553, 82291303553
0, 570000000000000000, 177099, 128031, 82201303553, 82201303553
33784214910804265, 29463086467194846, 193633, 137369, 84189076271, 84189076271
2356841579331714042, 967995336516554532, 236366, 172980, 79518637221, 79518637221
131279628863496068, 30000000000000000, 182113, 128267, 79518637221, 79518637221
354411229640260575, 5000000000000000000, 161007, 110954, 79518637221, 79518637221
0, 109000000000000000, 180697, 127095, 70400000000, 70400000000
30565155477198331, 30000000000000000, 181849, 124197, 70400000000, 70400000000
463325731251733489, 250000000000000000, 303512, 210051, 85800000000, 85800000000
81328430993652945, 1580570519327319505, 235819, 171582, 78624402143, 78624402143
13060725656918464, 180000000000000000, 183150, 129108, 87699091792, 87699091792
8930684036262219, 1542207157207724371, 235819, 142794, 87699091792, 87699091792
13241978653966691, 126000000000000000, 189703, 134493, 87699091792, 87699091792
2803927455169713, 38000000000000000, 177868, 125797, 87699091792, 87699091792
159464053660644533, 1612185460081387352, 200216, 142855, 87699091792, 87699091792
6682089900000000, 160000000000000000, 182098, 128256, 85800000000, 85800000000
10179415644501193, 230000000000000000, 185462, 131015, 85153894352, 85153894352
11909585671631896, 320000000000000000, 182100, 128245, 85063894352, 85063894352
48321193889033649, 1280000000000000000, 175761, 123056, 84979294352, 84979294352
339242950395993491, 1090083360240689305, 203472, 145568, 85993218573, 85993218573
1707172244327564753, 1720251155896157131, 179865, 125896, 74083831505, 74083831505
13325246345023950, 180837447792137298, 292358, 219640, 74083831505, 74083831505
710690280953451115, 50000000000000000, 196521, 140077, 81761453515, 81761453515
187255500857140583, 591678146101639615, 203271, 145429, 81761453515, 81761453515
11807904659229647, 150000000000000000, 181281, 127586, 98758452884, 98758452884
27635303200000000, 90000000000000000, 183133, 129094, 96800000000, 96800000000
10503107000000000, 200000000000000000, 300572, 222641, 89100000000, 89100000000
5254196416553638, 240000000000000000, 181288, 127592, 85800000000, 85800000000
23153762886990852, 219181220468266378, 191348, 135843, 85386842357, 85386842357
448749233253283316, 1545623114276198904, 195494, 142796, 91266215349, 91266215349
90009058337912118063, 1000000000000000000, 162118, 111856, 91266215349, 91266215349
4627969777721601144, 656263421941362735, 207978, 149323, 300420623413, 300420623413
9722018511886278, 20000000000000000, 184459, 130192, 102360623413, 102360623413
354411229640260575, 10000000000000000000, 160953, 110910, 114456988735, 114456988735
114773998073210760, 175000000000000000, 180316, 126784, 105633746094, 105633746094
131279628863496068, 25000000000000000, 182865, 128875, 105633746094, 105633746094
17218728745383555, 200000000000000000, 183270, 129217, 105633746094, 105633746094
21354895919485261, 606052539898753884, 177937, 124842, 105633746094, 105633746094
270037215509964612, 4139636771757820, 193676, 137405, 105633746094, 105633746094
213776609259625354, 901679628838877866, 163548, 113039, 116098120703, 116098120703
0, 57083016766868820, 160304, 110378, 99733883056, 99733883056
324103561866655030, 15000000000000000000, 167709, 113564, 96126409716, 96126409716
144966906017512873, 700000000000000000, 187292, 132516, 96126409716, 96126409716
65559873962794293, 2300000000000000000, 198387, 141565, 96126409716, 96126409716
0, 1920000000000000000, 161089, 111022, 105112944028, 105112944028
470478082297229226, 110000000000000000, 181807, 128017, 97829159904, 97829159904
115252875849471352, 50000000000000000, 174028, 121635, 85332277610, 85332277610
613643376066000, 200000000000000000, 191284, 135803, 85332277610, 85332277610
7271298776591866, 60000000000000000, 183842, 130656, 85332277610, 85332277610
170636309000000000, 110000000000000000, 300577, 218741, 85000000000, 85000000000
119994156858857522, 877647500983705, 200752, 143302, 105640050687, 105640050687
642047066976000, 258152643472622498, 307010, 212939, 86889693055, 86889693055
13836652110865715, 15000000000000000, 173892, 121524, 86389693055, 86389693055
89770159918166169, 150000000000000000, 179190, 125870, 92042531963, 92042531963
76408844741977207, 1350000000000000000, 172670, 121482, 87328314940, 87328314940
12125120435951212, 22000000000000000, 160917, 110881, 95700000000, 95700000000
175149179437980748, 11000000000000000000, 532056, 372724, 84278662037, 84278662037
