pubkey,balance,transacted,fee,sig
2Tqgk76C4Z1CcYZR8wGEuVirNrSBWucn9bHoKC7WTJGs,207751706,476612240,15000,4pGLPtrmeXpXPir2TFaXVnkAPi1QTtP8tFmAPWvFH7XNtQAyqxj9NZ3XsGBUHSm3gwMxZFRchwuSqhUdzryqnjZV
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,100833924,0,5000,23GtYPPtrYFwWEbJL7KzCXzQCQC22K3Pd912EhZFmbtc5C4V4JQvdeLF8jjNV16Xix8HyRjGuLFPdd414hJQ3K3d
B526UZ4eeNLMresEPjuh9xWZAzTrC5dEMPcJGhj9dxnq,56750009,25397040,10000,4Rw8nZVVi74m5unQh3D1osToHYc2MJpm3QzbSKJ5Pm8tAr4u6Fe7c7BoU7o1Ps8eqEPfkbo6iAw3gz64xwUDjJeM
F8LJnUGhAg91h3VkdZ7MC8UGbqs7nSsZUCa5thdApKQS,1375882840,0,5000,34J7ExnuRpK6eapiAtxzdNYPrJTzxcHxUWntmaMGsueYADNwdPUqyNTW8wdSdeXuRu9ByeHcor4rnFk28WA6e1jB
E2XSsrH7S8nFGoEjfLRikGryGZBcinaHSKP5pPDRMdC8,58128480,23357760,10000,4xBimsH1kn5GMiVbv5eqUqq8UFVCw2GpPMggrGZuQgmddE9R16TMGht47j9mNgh2q6e112xyet1BnHJvN4aLeug8
6UewJSoDQQQ8pchU9Hjd75A8mVNzftmVapMfs7hfeYMJ,803760196,0,5000,5Z8Gcjquk9E3YNJx4AQB97swKnDuoxRF4LeMFWGmgyZUH7jf1i3PepqgYyeV8FBMYMSeMrDJiQMZpPWH5CPWpb3d
AHrz4n8QP3u69NjFwsCv6onRysa9DWJRjjm5NhSSvzZN,44096000,0,5000,aJhYYv8uA1LSoD2QtNFyizQxK5bxybquDNjEbC8PEyjYuEFshroWDSC3dKatxVRNEgNvbMcyugAk5N8uhVU9frk
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,3595573998,0,5000,5dcsZRfhLFNL9PeZ1wqSbpoZtFtP5AABq7E4xWUuoAxxjjAhxFUvmUTCsbioHcKdE6cwdK4LkDqx1nQmTWjsD83Y
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,1030499400,323357760,15000,3oaJkDm9xHFY35R1cJUkDWCJd4EYW4ZprUYdVdZJTKzGsYGFT5HbRo8oqoKwdGbxVoU3R1H6rWxSFM9xLDaDFEzv
GMbaA8HSsqqgx1MkD8iuKbyBench5JVqEkTYRm1XVmfk,271962256,0,5000,2a9DqdSqYCaKKKfvt9SudRdGKN3m7TX6fWKhmcujdR2SZgEBARmiQrgeZGuJP5T1KAC7DyBw9FGjgHCsn6xRtViw
CzZAjoEqA6sjqtaiZiPqDkmxG6UuZWxwRWCenbBMc8Xz,526799864,423357760,15000,5MmRV5YJ5Cd6AA32AAbxTsRjRnW17swiWjnWLPaJyJH58BMTDnJZURUfVh6trn9gAQ4t7tWVTdioMxgnc2sc3Yd3
GMbaA8HSsqqgx1MkD8iuKbyBench5JVqEkTYRm1XVmfk,271967256,0,5000,62jwah9LGh7k2wHzwoceXUeSDw8Zbjofj3Amd1yG2Au6dK1vcVuaBHnjo6LcXPyojUcw6DqJz7iBjFzj3BLDLYW2
Bb891b6vsqRkoh1ruYT7zRAKF6VkcEU6e2wZdcbCWdkQ,103427104,0,5000,2uYVpPjicEdsH3RcuWGAKpu4rAADqYDxMSb8zTgLEPah2Zw7tKExzoKgKSaopR9SFy2HenS1vvfxSEVCfDQXLKZF
GnaCgdAaDtkg2a2e6RfvcUXVrJz4yNPGwhsH3MWr2cGg,7988836,0,5000,2TySXj1VLXosg2pKFyfodRWQBbxygJYAURYPSRo3rod3YkurqJBmsfX3UGPJKwyPFnYBrEEzxY83xpSp2yFP7jCD
EwyCKSaXJRfy7NEiTvVGHkzSZGPYA4BkhzopmTVCAxM,16626440,0,5000,2WJceMKXs4sZpngM63xsqRuBPzB1vd1UbfZju5oEgaxuUSECBuDoTWzhtpDDP2GHVpsh8rTEQzNaB1di112ERhPw
EwJALCscAPmhPuCMsBP2zBD1urNj2R1tHxo5JehCjQ3X,45454692,25397040,10000,3wQLahnM22V4k9XLvkodTRQJR5RuvDKLuD2vSkHpHURVFcjELKArX4N2HnJbWsXman7YTb1cWRgXspdXtY6aUHvP
GnaCgdAaDtkg2a2e6RfvcUXVrJz4yNPGwhsH3MWr2cGg,10033116,2039280,5000,5ooZvSarn6uGxxohTCJczqtpZWJgH5Nvt2gULSYuCQjdvjkr2YuFWCcSMyVieFGHZtpwehBr9hY1bbGUA2bvH8dU
Cxacq3Jx15ozpfgPnXe82ykHJVk9g94AUELMeDystLcw,765458680,25397040,10000,5RTnuYYJYqmhLrnQySAXXs2GLhtaJ9uFbhMnKTA9LtVEXwf5sPJ4vVy5CViKCRioAKe1tN79ojq7oucV3WGoMV3B
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,69735216,0,5000,BorY2K39GLSSRoBgLCUMrbb6rpiVGWTrRGNQhxCJm4MvFugJtrhdprjsaQEGbtPeMHQuZ8KYAEmrpYXEVRimwVa
Hzn8XBb5DuaRSGAinX4BHmfqPcuZfhwmuMTEfVcsXVsb,476971840,0,5000,4Wx2CeLPVy5y9gy16PQRgzLBiSW3nPNE9Vt22orNhp63kLSPExzsrR3H6KLu1Pwv6989n2QxZXYdd4LsemCHVnqP
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,11602652807,0,5000,2JzEvnSnw1QMQ9wwFvNafYhXLjd1uWT8CyJSqDktiZwCMmBUfvbWbKoHcG8Ds1Cq6iVb1CKd7CFH5NMLiXdqjjvG
AuiFfa6u1ZFS3wE5bVRsc5BzVeFXZg2vEfHYqNmrjpxd,439820043,0,5000,42USLrqdsT9QwU2fkte2KTj7N3CiRbmWmBpvzcCXL6b7ZnRTXrqe8E6nSeNyBtno4eqzpXj4oSRKmZDjyhisQHLa
EFXY2Zhh2DBqiE719Nuyhqra5n2dh3j6N22S2NvQHueF,180700900,25397040,10000,5mPpXcr6LUJSiiP9QWaHXdQgCcDoYqTJANVncSHT2vEKvFScL523hg6Vf5rBEWZWXxL7r1iPNbj4SwHb6pW7vGuU
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,306112940,125397040,15000,3pKmGm3PsG6X7MG3ftse8Q1xrwutxJWhSTPWkFg9grx9DFybNp6heMkaeytL6vKyqveat9TLrZpcyCRmMvNsaN2w
chwsmP34QJ9RreevDiu6zV3xorU89FWabUBVwK1i6Up,1244257111,25397040,10000,tchShsDeZVLy7fBKFqPyVMGB7YFbrwbLgFyQDwKZb86T1Y3YAY3cHn6tuqpwjWvGAXdZczZehy4P9u996roDjLo
GJZFYNbfFh2wswtPmmYBnMqUJGBViZg61AWfCUW9pkJb,387955720,25397040,10000,94SdJpxUoHruoDTTbwgJUnEeNQTdcgubV6sXwtc2xZeQF6SZ5bdUsNoBkZBi6AEkT9UyP4RdqD9bDnj8Pthu2sF
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,106724935625,0,5000,FkMCeHFVeptaYshNQ9kHHaeSAorW6hw2hs6UVXPwh2XGHN9X5v5XRsL6H5bfbQZDcP4sZPeYD2JyBfsWqsGFF6A
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,30238838,0,5000,5JAtPnmdXVz1LwiVCqmayDWa4HLF4ZkoKhSfAqk96cCV7vm2TskbxPPNfAa7H6ShsUBFMRyi1dPRcYfHDznd5Muj
2ZHvJ1FbX2LRd8xQj26api7ML9EVKMX3tBTvCqW6WRhh,17157165400,2876612240,15000,2eRnptB5vvPpcyCZWm9BnEYc6c5y5364FTt52pYgFtEZESHbY4fYknkEje2FvCGBvx3ALJtc94dyuMzzfJZ2GvTE
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,69765216,0,5000,4hjkqa2135AhsHTxbx4orXZJFinXQjJCXkG8efop9woSew6oRJQWwGVE93RDJbtKUN2haGqAzp6M7gXcV95eix5i
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,20157175400,3000000000,10000,3x2zf2geFgvnpQ2CmavsUD9XjzJuYidXoXC1mmKjncvA4rN6UkcWQaozrDFEWDxsUzeXgNQSUg8J7EdeLG2RLsRt
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,4674364032,1023357760,15000,4dB4D1GYkJheHmxaZxpjkc58FdTK6qDb6uB6AbSRBBH7GWysZAcRW84qhy5Lcna94LZNMwfsyzYDTgTUfBNUAxxc
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,30243838,0,5000,4w4cMK8xqVVbN2m43VbJmFcL3qicNtEpy7Zx1NagWxkvzXE6Y93pUdNuPpc1exyXLmmNqjwSt4ZrTySbcfare6So
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,69815216,0,5000,28pcwqomxMKMZDGt5SYBwMQ1XaufwjiWSHLpznq23Woznyp1mw8apbLcXVCuDR3oiyVrKWBsmXaY6VxbZv7KmXDY
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,2312604320,223357760,15000,37D7gXsTRsi4pPujDTX8M9Pedp5LkuQaTbj7HQ7zRzw4mAM6F4E7J6Bj2L6kNAttE9My74Y2egBomXnV5j5xsnwx
9Crnf5UUestMFnxhvvMpJoawT8NSS8fG9hqJ9SAqm9j6,2335972080,23357760,10000,3HZLtKUpZPaiYLE3CBTzugEFEJSM4GKeFE11s3mxBpbGdLjTLW5JEnFA4Zu1LknVKNSPcmf5HKirubp5ermWybwt
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,69835216,0,5000,27MLkGkaHVMrhAziiBtKe7zxycGevidkiuKhHVyYQVZFPhtjERTtqy3ZDpUMBy6mEXZLatURMetbJLEcprYqh5mb
9gyx6kT3u59XNLHxsMphBkQQbqBVooq8AXohVEUGsfHe,62867320,25397040,10000,3oQ8VH2WHKMZ8hMxkC6PRX2MLzUPfHR8uz8WdqX1pTdqosBaqV66hd1uyjZm7ALn9VzpiYdaij2KcRCiWFxuyamA
A3TEzWzMkHmpC119YPTnYmz2xApSX7RKgMnURmokAVwi,144166800,899980000,10000,5G2MyQ9tHbXjfrxRX5VTa78tBQZRDYampa6JQ5LMgpipezCib6obkaoeHeXkNxsqk296H1YveuMvvYnDyJqrNAYe
A3TEzWzMkHmpC119YPTnYmz2xApSX7RKgMnURmokAVwi,1044156800,899980000,10000,2Cywfmc1q6CABELZJXimfVKpyZAEuBWuC8ujHUCDMPezE23yVHGkW7FQmZGMES7pkbSxomDUcDJyLgeK9gSSkGUn
2oSU6yj4AVCRSaN2WuABXepcVumES11h8Kc9Cdkjpc8j,44374488,23357760,10000,3gzgbTj1GnhExsPMCPQkhZ5GgDoMKYMzuT8ikSGETebEPe3CZUz8VcLmnrqvSFiWtypagbn7dtQAFFFRz8cSiPXH
CzZAjoEqA6sjqtaiZiPqDkmxG6UuZWxwRWCenbBMc8Xz,2343173540,100000000,10000,UY3qsu5445GQibP8BtkyYzJVmvuMpe54VCAdGzoAXUuL8pu2vytM1HR7PrcLpkd7TdqdTQf8oGRY37HtW2jMhhv
H6yAa2xe94Ts6oA8tKteFavC4PaGjm8xdyRMEVtiBFGJ,358017000,0,5000,fR1UHUwtU546b8RKjgEFsVAbTYypp4KES6qPANSrGMyn8JsXRFTj2EC8o2ap28GFnTPfQi3oqXEi3WiPk9ZdzCg
AAuXcYYhPyxkZWGZH21cYuZ5KbccjRsKDbyNcAenmkBc,23503920,0,5000,ipo43RerrGKgGUKFseMhhzx2targVmaWJQZx9czg2xhZjzMt1ayLfFq4W82jvM1tuCY38rMboTaeT5DumdtR8f3
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,389600000,225397040,15000,4CcCB3hxmQ53z2BPt5zyTGnf9Ar8zV8Nyd3UqqiTZYYQUYEMwz1u9Zt3jxvZ1zq5qhpmHgLSyvDitS8AcdjrT2PC
GNaWpd44Fi53kQXqGdeVUaTLRk7QXoXZ9CdiiBKBrnxr,12706639,0,5000,S7iDd72DXQPeTsj4RARQMZRUhc9zeLDmZsEyXdjbwNdwvFnJpE7LQ1j2A5bHYeEqtChfUR2s79JwiPwn3s9g1rL
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,123513920,100000000,10000,ScNN3iTzezvtxjHErQLyWWtiozMm8NuMGqfH9FEdExaU1XYiQgi6myeMd2i12LMt1oPrNH9GPS7KVR4xbxnr7sB
AAuXcYYhPyxkZWGZH21cYuZ5KbccjRsKDbyNcAenmkBc,148920960,25397040,10000,2NQkhtdHn3p7SDPPyZKgqZePBaKmtzosjotAtE9DPNCd3NkdhpGhXkCwPVrmZx17MP73rhkBQFPavT9TkUXuCyrQ
7SdieGqwPJo5rMmSQM9JmntSEMoimM4dQn7NkGbNFcrd,306259546,169378300,15000,2Xrm1ZUBZe4vYgRATuHnSksrxzhZ8HWyaHHtYKbr98SYbpY61xS4JF4DWmhCoaJUAuBoxKvMRfBY91upJhqLfGQP
9f6XQdw7xJVPMxTCx5HoVkc3buKpwvWkcxkz16Q48dtw,426170753,76612240,15000,5LMySDbNjoMLdiZN9yz4zZoMkdgyrWtngh9YEN5YXyCXSZ3mKRUQewT5rmJKBToJTa23kWYPUwctnoNXrRrgrtjc
CzZAjoEqA6sjqtaiZiPqDkmxG6UuZWxwRWCenbBMc8Xz,549543513,123357760,15000,2SV3efZJoWDN9FfWQBkjNJxgBMUf8EFjHG65d5RMQXqwnPciWuAFHKrLhwfg73F3hoMkGoYCeCvQYNPerzBTTxRd
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,556735894,300000000,10000,muSb8qmomHowKC3qY3BMnN6oiFAvdHSt8L2fjg5Zme6u3TvxeCiC14pq3fpEnHMux5KvqkAw3wsaCac4GUKvTfw
CzZAjoEqA6sjqtaiZiPqDkmxG6UuZWxwRWCenbBMc8Xz,2472669140,125397040,15000,MJMJGWacHgCm4uYuNQoR8M2VNPwRFMZjLJQj4wRFuSiyhWQGyrnutP2jkTqWCg7yUkRnWtYoWaTFxHUUChWeEFu
9zaBHtKpFHCn8MkGHiomrXpaSqLtgbayEfeAv4ovKMv6,1531426273,0,5000,3YDRGkZLrHVYU2jpjDPHPzjXwrdJKV14UGEe8Lg4eXuF4R9MM1qLstqNtmeHJBzoCjsLzmM2Bs3ewJ8HWMNMY7x9
EDVtAsEHPy3QKDdQpoUtKqcMQH2LFqGcWp3YGN3rHaej,1323680640,23357760,10000,2Tc5U89CmjoKpGPjUUGrp43V5qQQuZ2htNQVF7aEZpWVsYmpxBmxMw4mnSGngXbqDt3rbWLGmDyhGjhV8fVWCB85
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,215088618,0,5000,4F76BfM9Zhs5UZdhMKQTkcnGhfWhBz57XsjmQDSeYFcCHyKy39C2Wifiv6kyARZkgi9Z82wLApeM7B1HjKH7cbyt
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,70318289,0,5000,2RNtuLoEMxpgkd6bWkByrdqdNRQmXjDuK98dYTbRpoC9VsdepTX4aMPZ3TrdsdJRD6iMiNhNY4K5zRbpwAv1tbqE
2FUMDXqEq7gpEpaBPnhgawYsq1dht8i4d6GCHHEUHSdH,52215239,0,5000,43o6uWCotQ6zZd7pE1dL9Bj9xWeRiYVyWxKrHYzsYafFGCAd9Q9CYKpdh3XLDJ6fWA2K5JUG57veHuuCwBLK2sFr
8MX1iLuWJkUKanDfAoHgRXLPjm9Bx3rp86vAcPa287HR,77536212,0,5000,3Kbzwdp6ZvkhT4aGyUyKJDFA3WpS1n6gPEvK1eivhBiDFkNAoa4BhEJgnvti5JqoywJSdWhfkFfPZxRPh8UJifep
EwyCKSaXJRfy7NEiTvVGHkzSZGPYA4BkhzopmTVCAxM,16631440,0,5000,5mrtNwJvNm5QWm5gSaP3X3DCx4J98DMFZKPCxv9XmYHvxgiunSxjwPMk2Z4U8YnxWA9KiAqkWQo6EEYPp8qD9k8g
X28cVkLCKGam2tBnPPe2aVNuv9pbL4kRbkaXZxZvPFA,31914598,25397040,10000,5oGFo1XqDRgFVL8oFWPKdrveTCWAcn58UsmgfkVzofANZm7CbjHJk9XZxivEtops3fK7j9S3PwGwxSjHzUS7Y8Xo
2FUMDXqEq7gpEpaBPnhgawYsq1dht8i4d6GCHHEUHSdH,54264519,0,5000,dqwvbbo9Ye3fjnVQ9cys94GW8R7hSwzMkcn5p9ThPbGSZhV5HsSxN6dSCggRZZawJXiVVdTKibBGwqcZrvRXrRe
X28cVkLCKGam2tBnPPe2aVNuv9pbL4kRbkaXZxZvPFA,55282358,23357760,10000,XBKz6rEqNch8igfiJN3p1FUzvTdbZL2uaY81byejUs5PFZEcFiNYJ9ZKtD2yppbELGF3rKXt9JNCE7gvNCjUWx4
X28cVkLCKGam2tBnPPe2aVNuv9pbL4kRbkaXZxZvPFA,80689398,25397040,10000,3XFG2R2aRENqZaZLEMzcUxqtqGnFJ2seFQm2GoqiYQVW3KUD1AFvuAobBBe45TrVTGPJu3JvEr6pSnw1FA6w5gmn
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,293986996,0,5000,2tFHnvXy8QnUNNhByMA6FAMrBiMzkTybdokLp8MytszBM9R6gyyDw5yxTWbevkbRkvjWTdwnPswdDbjP6UurAygS
FvMXaZ5vW6fSZKkg6yK9vCRNdKnN6XKYZUbgFhUfUZuB,155030360,999980000,10000,3P14xY9xjNGMM4RESykWzakgNUaai51N7yU643v6csV8VyCbsT8m2yS6HwEWpRXcNfQQiPTNiTHEsti6ZmC1NFkp
92eit9BoBKStKT42N6U3PrDDgdwUgpY622q8U5JHFiHw,34184902,0,5000,5Aaq2oJKM56aeasGfqnFnFiPTuG8o5Z8Us7x43FzBfYSpM6TqCaZ1bfRWr8DxAEUa4bkzmt9wEhMQB4GGiHy2VCk
2FUMDXqEq7gpEpaBPnhgawYsq1dht8i4d6GCHHEUHSdH,56313799,0,5000,wdkuwwX2tW3nMJnCvSdss3H7LteipbzzvFx9xSBXvSYaBTWXUAueDiW61d6rQ4oPsX6WH1PX7zcBFiebdEp3vQ2
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207528844,0,5000,ajSZnTiHzr1Vg9arffkU58vhEPCcKH25H1eQKjGGC3FjUg8rjeAsqA9oao2fVDmDzCco3MrP4EGPES6SgUG7Hk7
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207533844,0,5000,4waK3pB9c4QeEZtgD6jQdcPf84WY6FrHMkH2hzTy5qx5N93T2gnYb6kWeZnX5FA1x4yR1QVdmvCryfv7Z5wrXwTH
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,303595916,0,5000,4hxeE3xvKE4ah73w2qVcZ792FYjFbXcRiniQt2Qg46vBfdVG8XfLUB5g14ZjqSPnitHiKwM9ZXEJb2iqCCEFtb9q
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207538844,0,5000,5RWnqdnkxCa7wpG6tvqbsU6P6AgatcuyHEy3unBW5rp2HqMYVuyeh7z8AaPGp6JBRytZnRujnSAMGei3hxUASMmc
X28cVkLCKGam2tBnPPe2aVNuv9pbL4kRbkaXZxZvPFA,104062158,23357760,10000,HWFMSTgsYao43pMVFdDu84pinNBL6rsnkjqxHa2sUeZmyhGAniHhmMqsDmim7H4so3zgmBBcp6J6FbsntCaSntE
GNaWpd44Fi53kQXqGdeVUaTLRk7QXoXZ9CdiiBKBrnxr,12711639,0,5000,39fzy1fc2tPwEZPjbaJxHyB1PhnTEuSFFgQGTy7bvzKh2MwLkE66gCwzUPPCoWxQsvzK5Jz3N6YT9Puoi4QaHsbT
A3TEzWzMkHmpC119YPTnYmz2xApSX7RKgMnURmokAVwi,6158000,199980000,10000,3cnuYj4gb1P8B4zsahaTKahJL2NvBs43Wi6tR1BpohjxJGG4LvfWGyruEdmn6wbMj8SXMgmJGkQFoa5AzhvofG7R
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,274333000,125397040,15000,3iRDV4DfhAMpa4rLJVtvXjQ6DndRxZoz3kWzL3tFM6UJ2cQdHUGr1AkWFxH5KrFheJUekxptgFXdV97rtFHw3H1Q
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207543844,0,5000,2y9SAAS75hDoSGbsszmiWkFg6DAUJ4LPrSxfwcymnzZPvX2hFa74NNGnDePu2zsjZXxn1jnGyy7Ly6ZgNFMZefLQ
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207548844,0,5000,5ptC2VkMCVFUWhCTebbW5xmkbwnam3zhexHtLNSvq25NYGse1xetywyfdoF4BHgRbxtPBL1k9WL1FhSMgKrHAUmv
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,22908465,0,5000,3MFwjZdoDE1cZbaJ1ggzwf9Hr7YuYw3NM5wvLUHyYaqnjFiJ6HxbcH3z9c6qkApD7NPNwyiCeUon7We95YTpVdf5
GdoukGxcwBKBYF8nVAB2doHTCsKkNZhMkSSw3rMHa1qb,563318186,0,5000,46QZx9fFqQy6Vu2kP9QtJrwn7qZPVW7j2HNswuz7XgG2Tdjt2koUfBi5AURkAuBKUbfPDFD39AMnV9n21HXrW8Mi
AGbAnLn37zP9GhpvUwWiM7wkpzdomd7CW66xsxjvq7k2,207553844,0,5000,2SMoeq2wWntAyyY1wq88ZMrrsrUvbM8ArzwtenCRJWmbGUYPmQieeJtEdETFujwQx4yRPMNnPveC5zJQPfewRHcR
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,74703511,0,5000,2tiqytSLHfKgKovZkrDwyS5Rvfiifjcn8YhBU6d6CCir5beaRzwPVa2bMJ7YsR6wqqfu4NZDj9D5ETW2tgMyVEek
BMT3ZXdaeXkp5VpbGoyUG5uYYHnuYW1pGQ81LhNBayec,425768028,0,5000,5J7mLLReagdu3jX4gGACFTJyajBexjrg2xJYgdhRWoo9sm4riWSBkn5vhQM7V96F9bHWHTzJcCNUnVD2wQkmW8AN
F8Vyqk3unwxkXukZFQeYyGmFfTG3CAX4v24iyrjEYBJV,195906440,123357760,15000,51QtJeLsFLUN6y8AfNdBdex6ZUKKzB2n2niS7xT45TJgwfrFuC1576S93bvPC8LwbncocrQ945CCTp541uNfJFNm
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,478169474,0,5000,5q5ARbLpvk5XcqmuDG8eTCgUrE9osxN25G4wxBspJ4a1zAYEytADAhYXXTjytuHaBww4FFoWz3JSXmsX4tTFB2TL
9SERapwDoTJLZfx7prNjaC8xeKE85bZcYoo7WUK1h16q,48367071,0,5000,53B5eMVWiyA1PtZEx7Nrp2SSXWn1fdFC2uodnFgRjz3gnAFPKvMim6mukoiCbV6pVLXASyZu5e3uF32MRdJrdQ7f
Eh97gp6fyWycP96KTDaMRTUwVsXg16YgfqAsgBeJyuMe,5541672909,0,5000,3yWSEBntLGevMbtsDGgttnDj9axE9gK6Yg4AUYYZJPX6CBourXRC2qTHVA6pTUemkcs1kqPtovR8Sy5E6GVCaEah
4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,109107170,25397040,10000,2LyzP6qozbsHSvtLEj35G8q4sTGs2MvX3G3gGVJdGShVX3nULEosURmuZShevBSWUtoUjJNXv8HBTVYyfrExDEGe
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,80832151,0,5000,51coUfVWVKhQea5M2CP8NgLEoKxkv9qZNsFhGbWX3ZJnBzApCQW1RB5uZo8nab3GGdQdkzqBDSLUZ3wgXZHPHaC7
AKK8ZyzFAySZM4HAvU63ov9xmYzoEdZL7mVdYZ9u1Z7J,325381922,0,5000,39eGGD4QS6ySJXhCWQQ61NExriVU4WPNeVGYwUiGikpEfcG4Gktif997VwARye9bZDaDDURcmmWYKT4jvGNag5Xi
Bqcdvnakx9um4Qo67zjHQHCgQGp1YYWxYaHZc8MBV8Ne,19812430,0,5000,2nMavBY8rLWkWDQZe3mGDnhmFjPRqUWqwDMPWx9126gSwd5YVE2zMCNFWMGKWZ8ap8YhYfREYC8HsfVcxT9itbWj
7zVWz6ocESuw2DtamCkU2cAVAL3NvZHEExGG9FpnpX6X,122242881,23357760,10000,FbtNEa1MpsWbyFymXwkraeS75rL8o5bXtGtaSY5vpRGtGhXfYLjL86QiMFz2gCXbHncwEZbsEfGz9gwujGbeVwS
6moykmsSusAWgy3EzwdegArVW7WJLpE7EKPCSWk5ihZT,56161649,25397040,10000,4AjytZAjuFYy2oNyBCH4QCdthVinYf7rNW44KtarWi8jJzQnhQaVYyrUxMXAM6yQ2MzGFnwTM4u4TRHPyHaG1EWC
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,72810357,0,5000,67AL4HjVcfCCav6NqXn7UvjDg27PH7LKrRNLVVLk4HWbGLk1fdg8boE1fvpHdKmEHJjqjitE5fmTdK6biiV4Vqww
4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,136499970,23357760,10000,67FfKojPvkbxmnuesjRRem7MmFsEn3r8if2ySNkdACdxvGz1X9i7RUr28mHb57JHSiuiMgKiA1bx5dBC8oaeyKye
2zMcKr8LrWiU3sdjnXjDaezHSyL899aNA8Na4oYaCuAW,274344960,25397040,10000,3dezcbVpEr9WiaPPMdx2mAYCPYconP9X6SniYqETxj7MyCV2oyNZDDTGtJsu75WTSVVh6BEyVCeCsx55v7b5UkQC
5qMJq1gyydMXyjVqk1ccG1wyCymcZgkNsBb8xhry9bNS,64497838,976612240,15000,575wY2ezpPZyTEVhkFtiS8yUqRHuAX8rcC5WVDtvUGxdS4inTUipQUGy1fFaXR1L2QpxjX2V7hicwxypoyrD2jtD
G5K8kjmKwHG3rbCaby8gUGfaEQAsSzGPNa12kYo4jKu2,225228460,0,5000,5ESVV1Pt6xT4q9eYhfzsTPTCyxYd6kUg58mpsXpZMT1ihAoQ7gA3JfajGxUqeyhZGvvfi4mYcXcpzhgfCG3puyoo
9SERapwDoTJLZfx7prNjaC8xeKE85bZcYoo7WUK1h16q,48392071,0,5000,5pm51jagw2JEjhSSL15CGewdJJTdP6hqWG96ACADPZoKfDmTunWyjXuw8kaoYqyjWSSoztWxnEDFnGKSFE1Nh6GR
G5K8kjmKwHG3rbCaby8gUGfaEQAsSzGPNa12kYo4jKu2,248596220,23357760,10000,32sUdubBW9eMKKU3sH3N8z23jQEmrn3LLd2ZZ9x6KHKizw798KQE4v6123JiaRM8LpDzUJ9bswefiALJ1CtXYiT6
2Td1K6ssWVEwBvoRmvhxnd4FmBduiFkn7o3x987cXbXq,872929800,0,5000,23NXKudFUkQry2WHoQYbbWZapqYwraQv1s56WymCv92sYAGr3asVb5BsjuihE5UwPZGaR3vvQvWG9P6YaVxFtbGb
HNS2DL8GQRBk4ju2kHzfQDyCmkd5B4eeU3sjDp24f28i,7378370657,0,5000,bRhSKEBw9J4otQ5PjHcsPfVZDGj9Z8LftjFo49PmhKiQzwU7XD7CSLfiCqdhRg1n8rKTPZSeE9FH9Y2aHzk8otT
